Aegon Targaryen,Daario Naharis,{'weight': 1}
Aegon Targaryen,Daenerys Targaryen,{'weight': 7}
Aegon Targaryen,Loras Tyrell,{'weight': 1}
Aegon Targaryen,Robert Baratheon,{'weight': 4}
Aegon Targaryen,Benjen Stark,{'weight': 1}
Aegon Targaryen,Lyanna Stark,{'weight': 3}
Aegon Targaryen,Euron Greyjoy,{'weight': 2}
Aegon Targaryen,Margaery Tyrell,{'weight': 1}
Aegon Targaryen,Olenna Tyrell,{'weight': 3}
Aegon Targaryen,Ned Umber,{'weight': 1}
Aegon Targaryen,Lord Varys,{'weight': 1}
Aegon Targaryen,Jorah Mormont,{'weight': 4}
Aegon Targaryen,Rakharo,{'weight': 1}
Aegon Targaryen,Beric Dondarrion,{'weight': 3}
Aegon Targaryen,Renly Baratheon,{'weight': 2}
Aegon Targaryen,Thoros of Myr,{'weight': 1}
Aegon Targaryen,Ramsay Snow/Bolton,{'weight': 1}
Aegon Targaryen,Maester Aemon,{'weight': 2}
Aegon Targaryen,Meereen Slave Master,{'weight': 1}
Aegon Targaryen,Dany,{'weight': 3}
Aegon Targaryen,Samwell Tarly,{'weight': 4}
Aegon Targaryen,Eddard Stark,{'weight': 7}
Aegon Targaryen,Podrick Payne,{'weight': 3}
Aegon Targaryen,Dontos Hollard,{'weight': 2}
Aegon Targaryen,Khal Drogo,{'weight': 5}
Aegon Targaryen,Tommen Baratheon,{'weight': 1}
Aegon Targaryen,Rhaenys Targaryen,{'weight': 2}
Aegon Targaryen,Brienne of Tarth,{'weight': 4}
Aegon Targaryen,Wildling Rioter,{'weight': 3}
Aegon Targaryen,Brandon Stark,{'weight': 2}
Aegon Targaryen,Locke,{'weight': 2}
Aegon Targaryen,Rhaegar Targaryen,{'weight': 4}
Aegon Targaryen,Mandon Moore,{'weight': 1}
Aegon Targaryen,Ros,{'weight': 1}
Aegon Targaryen,Viserion,{'weight': 3}
Aegon Targaryen,Grey Worm,{'weight': 2}
Aegon Targaryen,High Septon,{'weight': 1}
Aegon Targaryen,Dickon Tarly,{'weight': 2}
Aegon Targaryen,Matthos Seaworth,{'weight': 1}
Aegon Targaryen,Jon Arryn,{'weight': 1}
Aegon Targaryen,Meryn Trant,{'weight': 1}
Aegon Targaryen,Yohn Royce,{'weight': 1}
Aegon Targaryen,Elia Martell,{'weight': 3}
Aegon Targaryen,Catelyn Stark,{'weight': 1}
Aegon Targaryen,Lyanna Mormont,{'weight': 2}
Aegon Targaryen,Sansa Stark,{'weight': 8}
Lollys Stokeworth,Tywin Lannister,{'weight': 1}
Lollys Stokeworth,Myrcella Baratheon,{'weight': 1}
Lollys Stokeworth,Gregor Clegane,{'weight': 1}
Lollys Stokeworth,Bronn,{'weight': 2}
Lollys Stokeworth,Tyrion Lannister,{'weight': 2}
Lollys Stokeworth,Oberyn Martell,{'weight': 1}
Lollys Stokeworth,Tommen Baratheon,{'weight': 1}
Lollys Stokeworth,Cersei Lannister,{'weight': 2}
Lollys Stokeworth,Elia Martell,{'weight': 1}
Lollys Stokeworth,The Mountain,{'weight': 1}
Lollys Stokeworth,Mace Tyrell,{'weight': 1}
Lollys Stokeworth,Jaime Lannister,{'weight': 2}
Matthos Seaworth,Sandor Clegane,{'weight': 1}
Matthos Seaworth,Renly Baratheon,{'weight': 1}
Matthos Seaworth,Ramsay Snow/Bolton,{'weight': 1}
Matthos Seaworth,Podrick Payne,{'weight': 1}
Matthos Seaworth,Lancel Lannister,{'weight': 1}
Matthos Seaworth,Tommen Baratheon,{'weight': 1}
Matthos Seaworth,Margaery Tyrell,{'weight': 1}
Matthos Seaworth,Robb Stark,{'weight': 1}
Matthos Seaworth,Shireen Baratheon,{'weight': 1}
Matthos Seaworth,Jon Snow,{'weight': 1}
Matthos Seaworth,Grand Maester Pycelle,{'weight': 1}
Matthos Seaworth,Joffrey Baratheon,{'weight': 2}
Matthos Seaworth,Bronn,{'weight': 2}
Matthos Seaworth,Salladhor Saan,{'weight': 2}
Matthos Seaworth,Mandon Moore,{'weight': 1}
Matthos Seaworth,Ilyn Payne,{'weight': 1}
Matthos Seaworth,Ros,{'weight': 1}
Matthos Seaworth,Tywin Lannister,{'weight': 2}
Matthos Seaworth,Jaime Lannister,{'weight': 1}
Matthos Seaworth,Sansa Stark,{'weight': 2}
Matthos Seaworth,Tyrion Lannister,{'weight': 2}
Matthos Seaworth,Petyr Baelish,{'weight': 1}
Matthos Seaworth,Loras Tyrell,{'weight': 2}
Matthos Seaworth,Shae,{'weight': 2}
Matthos Seaworth,Cersei Lannister,{'weight': 2}
Matthos Seaworth,Davos Seaworth,{'weight': 4}
Obara Sand,Areo Hotah,{'weight': 3}
Obara Sand,Myrcella Baratheon,{'weight': 5}
Obara Sand,Pentoshi Servant,{'weight': 1}
Obara Sand,Jaime Lannister,{'weight': 5}
Obara Sand,Theon Greyjoy,{'weight': 1}
Obara Sand,Tyene Sand,{'weight': 5}
Obara Sand,Bronn,{'weight': 4}
Obara Sand,Tywin Lannister,{'weight': 2}
Obara Sand,Yara Greyjoy,{'weight': 1}
Obara Sand,Ellaria Sand,{'weight': 4}
Obara Sand,Tyrion Lannister,{'weight': 1}
Obara Sand,Nymeria,{'weight': 6}
Obara Sand,Doran Martell,{'weight': 4}
Obara Sand,Loras Tyrell,{'weight': 1}
Obara Sand,Oberyn Martell,{'weight': 3}
Obara Sand,Ramsay Snow/Bolton,{'weight': 1}
Obara Sand,Cersei Lannister,{'weight': 3}
Obara Sand,Mag the Mighty,{'weight': 1}
Obara Sand,Trystane Martell,{'weight': 4}
Obara Sand,Tommen Baratheon,{'weight': 1}
Obara Sand,Maggy,{'weight': 1}
Obara Sand,Euron Greyjoy,{'weight': 1}
Balon Greyjoy,Jory Cassel,{'weight': 1}
Balon Greyjoy,Shae,{'weight': 1}
Balon Greyjoy,Margaery Tyrell,{'weight': 1}
Balon Greyjoy,Three-Eyed Raven,{'weight': 1}
Balon Greyjoy,Jojen Reed,{'weight': 1}
Balon Greyjoy,Sandor Clegane,{'weight': 1}
Balon Greyjoy,Oberyn Martell,{'weight': 1}
Balon Greyjoy,Jorah Mormont,{'weight': 1}
Balon Greyjoy,Harrag,{'weight': 1}
Balon Greyjoy,Renly Baratheon,{'weight': 3}
Balon Greyjoy,Davos Seaworth,{'weight': 1}
Balon Greyjoy,Gendry,{'weight': 2}
Balon Greyjoy,Ramsay Snow/Bolton,{'weight': 4}
Balon Greyjoy,Drowned Priest,{'weight': 3}
Balon Greyjoy,Roose Bolton,{'weight': 2}
Balon Greyjoy,Hugh of the Vale,{'weight': 1}
Balon Greyjoy,Razdal mo Eraz,{'weight': 1}
Balon Greyjoy,Eddard Stark,{'weight': 1}
Balon Greyjoy,Podrick Payne,{'weight': 1}
Balon Greyjoy,Summer,{'weight': 1}
Balon Greyjoy,Tommen Baratheon,{'weight': 2}
Balon Greyjoy,Hodor,{'weight': 1}
Balon Greyjoy,Mord,{'weight': 1}
Balon Greyjoy,Tobho Mott,{'weight': 1}
Balon Greyjoy,Daenerys Targaryen,{'weight': 4}
Balon Greyjoy,Loras Tyrell,{'weight': 1}
Balon Greyjoy,Jon Arryn,{'weight': 1}
Balon Greyjoy,Euron Greyjoy,{'weight': 5}
Balon Greyjoy,Aerys II Targaryen,{'weight': 1}
Balon Greyjoy,Olenna Tyrell,{'weight': 1}
Balon Greyjoy,Ned Umber,{'weight': 1}
Balon Greyjoy,Robb Stark,{'weight': 9}
Balon Greyjoy,Sansa Stark,{'weight': 2}
Balon Greyjoy,Alton Lannister,{'weight': 1}
Balon Greyjoy,Grey Wind,{'weight': 1}
Balon Greyjoy,Cersei Lannister,{'weight': 3}
Balon Greyjoy,Myranda,{'weight': 1}
Balon Greyjoy,Gregor Clegane,{'weight': 1}
Balon Greyjoy,Theon Greyjoy,{'weight': 14}
Balon Greyjoy,Aeron Greyjoy,{'weight': 2}
Balon Greyjoy,Meereen Slave Master,{'weight': 1}
Balon Greyjoy,Dany,{'weight': 1}
Balon Greyjoy,Jaime Lannister,{'weight': 5}
Balon Greyjoy,Dontos Hollard,{'weight': 1}
Balon Greyjoy,Khal Drogo,{'weight': 1}
Balon Greyjoy,Rodrik Cassel,{'weight': 1}
Balon Greyjoy,Septa Mordane,{'weight': 1}
Balon Greyjoy,Brandon Stark,{'weight': 1}
Balon Greyjoy,Locke,{'weight': 1}
Balon Greyjoy,Ros,{'weight': 1}
Balon Greyjoy,Joffrey Baratheon,{'weight': 3}
Balon Greyjoy,Viserion,{'weight': 1}
Balon Greyjoy,Tywin Lannister,{'weight': 3}
Balon Greyjoy,Grey Worm,{'weight': 1}
Balon Greyjoy,High Septon,{'weight': 1}
Balon Greyjoy,Grand Maester Pycelle,{'weight': 1}
Balon Greyjoy,Arya Stark,{'weight': 1}
Balon Greyjoy,Yara Greyjoy,{'weight': 10}
Balon Greyjoy,Yezzan zo Qaggaz,{'weight': 1}
Balon Greyjoy,Drogon,{'weight': 1}
Balon Greyjoy,Mace Tyrell,{'weight': 1}
Balon Greyjoy,Bronn,{'weight': 1}
Balon Greyjoy,Catelyn Stark,{'weight': 3}
Balon Greyjoy,Tyrion Lannister,{'weight': 5}
Balon Greyjoy,Missandei,{'weight': 1}
Balon Greyjoy,Petyr Baelish,{'weight': 1}
Balon Greyjoy,Lancel Lannister,{'weight': 1}
Balon Greyjoy,Syrio Forel,{'weight': 1}
Balon Greyjoy,Daario Naharis,{'weight': 1}
Balon Greyjoy,Yoren,{'weight': 1}
Balon Greyjoy,Jon Snow,{'weight': 1}
Balon Greyjoy,Bran Stark,{'weight': 5}
Baby Sam,Ramsay Snow/Bolton,{'weight': 3}
Baby Sam,Thenn Warg,{'weight': 2}
Baby Sam,Maester Aemon,{'weight': 12}
Baby Sam,Pypar,{'weight': 5}
Baby Sam,Melessa Tarly,{'weight': 1}
Baby Sam,Dany,{'weight': 1}
Baby Sam,Samwell Tarly,{'weight': 42}
Baby Sam,Styr,{'weight': 2}
Baby Sam,Ygritte,{'weight': 10}
Baby Sam,Eddard Stark,{'weight': 7}
Baby Sam,Podrick Payne,{'weight': 4}
Baby Sam,Khal Drogo,{'weight': 3}
Baby Sam,Brienne of Tarth,{'weight': 3}
Baby Sam,Talla Tarly,{'weight': 1}
Baby Sam,Brandon Stark,{'weight': 2}
Baby Sam,Locke,{'weight': 2}
Baby Sam,Rhaegar Targaryen,{'weight': 4}
Baby Sam,Viserion,{'weight': 3}
Baby Sam,Grey Worm,{'weight': 6}
Baby Sam,High Septon,{'weight': 2}
Baby Sam,Dickon Tarly,{'weight': 2}
Baby Sam,Jon Arryn,{'weight': 1}
Baby Sam,Craster,{'weight': 13}
Baby Sam,Drogon,{'weight': 3}
Baby Sam,Yohn Royce,{'weight': 3}
Baby Sam,Catelyn Stark,{'weight': 1}
Baby Sam,Lyanna Mormont,{'weight': 7}
Baby Sam,Sansa Stark,{'weight': 12}
Baby Sam,Tyrion Lannister,{'weight': 10}
Baby Sam,Petyr Baelish,{'weight': 2}
Baby Sam,Grenn,{'weight': 14}
Baby Sam,Robett Glover,{'weight': 1}
Baby Sam,Jon Snow,{'weight': 37}
Baby Sam,Citadel Maester,{'weight': 9}
Baby Sam,Bran Stark,{'weight': 16}
Baby Sam,Cersei Lannister,{'weight': 5}
Baby Sam,Alys Karstark,{'weight': 1}
Baby Sam,Gilly,{'weight': 25}
Baby Sam,Mance Rayder,{'weight': 13}
Baby Sam,Theon Greyjoy,{'weight': 5}
Baby Sam,Qhono,{'weight': 1}
Baby Sam,Tormund Giantsbane,{'weight': 15}
Baby Sam,Jaime Lannister,{'weight': 8}
Baby Sam,Three-Eyed Raven,{'weight': 5}
Baby Sam,Jojen Reed,{'weight': 2}
Baby Sam,Sandor Clegane,{'weight': 5}
Baby Sam,Jorah Mormont,{'weight': 9}
Baby Sam,Lysa Arryn,{'weight': 1}
Baby Sam,Meera Reed,{'weight': 2}
Baby Sam,Archmaester Ebrose,{'weight': 5}
Baby Sam,Renly Baratheon,{'weight': 1}
Baby Sam,Davos Seaworth,{'weight': 12}
Baby Sam,Maester Wolkan,{'weight': 2}
Baby Sam,Gendry,{'weight': 6}
Baby Sam,Joffrey Baratheon,{'weight': 3}
Baby Sam,Drowned Priest,{'weight': 1}
Baby Sam,Roose Bolton,{'weight': 1}
Baby Sam,Olly,{'weight': 5}
Baby Sam,Randyll Tarly,{'weight': 6}
Baby Sam,Summer,{'weight': 1}
Baby Sam,Yara Greyjoy,{'weight': 3}
Baby Sam,Orell,{'weight': 3}
Baby Sam,Osha,{'weight': 1}
Baby Sam,Arya Stark,{'weight': 11}
Baby Sam,Jeor Mormont,{'weight': 17}
Baby Sam,Bronn,{'weight': 2}
Baby Sam,Hodor,{'weight': 2}
Baby Sam,Wildling Rioter,{'weight': 2}
Baby Sam,Missandei,{'weight': 4}
Baby Sam,The Night King,{'weight': 2}
Baby Sam,Daenerys Targaryen,{'weight': 14}
Baby Sam,Robert Baratheon,{'weight': 5}
Baby Sam,Othell Yarwyck,{'weight': 1}
Baby Sam,Benjen Stark,{'weight': 5}
Baby Sam,Mag the Mighty,{'weight': 2}
Baby Sam,Edmure Tully,{'weight': 1}
Baby Sam,Lyanna Stark,{'weight': 4}
Baby Sam,Euron Greyjoy,{'weight': 2}
Baby Sam,Rast,{'weight': 4}
Baby Sam,Karl Tanner,{'weight': 2}
Baby Sam,Ned Umber,{'weight': 8}
Baby Sam,Robb Stark,{'weight': 5}
Baby Sam,Robin Arryn,{'weight': 1}
Baby Sam,Shireen Baratheon,{'weight': 6}
Baby Sam,Wun Wun,{'weight': 1}
Baby Sam,Eddison Tollett,{'weight': 4}
Baby Sam,Beric Dondarrion,{'weight': 3}
Baby Sam,Gregor Clegane,{'weight': 1}
Tyene Sand,Doran Martell,{'weight': 5}
Tyene Sand,Ramsay Snow/Bolton,{'weight': 1}
Tyene Sand,Eddard Stark,{'weight': 1}
Tyene Sand,Trystane Martell,{'weight': 5}
Tyene Sand,Bran Stark,{'weight': 1}
Tyene Sand,Rickard Stark,{'weight': 1}
Tyene Sand,Pentoshi Servant,{'weight': 1}
Tyene Sand,Cersei Lannister,{'weight': 5}
Tyene Sand,Davos Seaworth,{'weight': 1}
Tyene Sand,Qhono,{'weight': 1}
Tyene Sand,Dany,{'weight': 1}
Tyene Sand,Theon Greyjoy,{'weight': 2}
Tyene Sand,Tommen Baratheon,{'weight': 2}
Tyene Sand,Jeor Mormont,{'weight': 1}
Tyene Sand,Euron Greyjoy,{'weight': 3}
Tyene Sand,Khal Drogo,{'weight': 1}
Tyene Sand,Tywin Lannister,{'weight': 3}
Tyene Sand,Areo Hotah,{'weight': 4}
Tyene Sand,Tycho Nestoris,{'weight': 1}
Tyene Sand,Drogon,{'weight': 1}
Tyene Sand,Myrcella Baratheon,{'weight': 7}
Tyene Sand,Rhaegar Targaryen,{'weight': 1}
Tyene Sand,Brandon Stark,{'weight': 1}
Tyene Sand,Yara Greyjoy,{'weight': 3}
Tyene Sand,Daenerys Targaryen,{'weight': 2}
Tyene Sand,Viserys Targaryen,{'weight': 1}
Tyene Sand,Jaime Lannister,{'weight': 6}
Tyene Sand,Tyrion Lannister,{'weight': 3}
Tyene Sand,Nymeria,{'weight': 5}
Tyene Sand,Missandei,{'weight': 1}
Tyene Sand,Sansa Stark,{'weight': 1}
Tyene Sand,Robert Baratheon,{'weight': 1}
Tyene Sand,Jon Snow,{'weight': 1}
Tyene Sand,Gregor Clegane,{'weight': 1}
Tyene Sand,Bronn,{'weight': 5}
Tyene Sand,Wildling Rioter,{'weight': 1}
Tyene Sand,Oberyn Martell,{'weight': 5}
Tyene Sand,Ellaria Sand,{'weight': 8}
Tyene Sand,Viserion,{'weight': 1}
Tyrion Lannister,The Mountain,{'weight': 3}
Tyrion Lannister,Dontos Hollard,{'weight': 5}
Tyrion Lannister,Jon Snow,{'weight': 20}
Tyrion Lannister,Robin Arryn,{'weight': 4}
Tyrion Lannister,Rickard Stark,{'weight': 2}
Tyrion Lannister,Joffrey Baratheon,{'weight': 43}
Tyrion Lannister,Gregor Clegane,{'weight': 11}
Tyrion Lannister,Catelyn Stark,{'weight': 21}
Tyrion Lannister,Vardis Egen,{'weight': 1}
Tyrion Lannister,Ned Umber,{'weight': 17}
Tyrion Lannister,Vala,{'weight': 2}
Tyrion Lannister,Eddison Tollett,{'weight': 1}
Tyrion Lannister,Grey Wind,{'weight': 2}
Tyrion Lannister,Lyanna Stark,{'weight': 5}
Tyrion Lannister,Tormund Giantsbane,{'weight': 5}
Tyrion Lannister,Hallyne,{'weight': 1}
Tyrion Lannister,Cersei Lannister,{'weight': 65}
Tyrion Lannister,Davos Seaworth,{'weight': 20}
Tyrion Lannister,Dany,{'weight': 13}
Tyrion Lannister,Shae,{'weight': 21}
Tyrion Lannister,Roose Bolton,{'weight': 3}
Tyrion Lannister,Razdal mo Eraz,{'weight': 2}
Tyrion Lannister,Aerys II Targaryen,{'weight': 5}
Tyrion Lannister,Ilyn Payne,{'weight': 2}
Tyrion Lannister,Tobho Mott,{'weight': 2}
Tyrion Lannister,Hugh of the Vale,{'weight': 1}
Tyrion Lannister,Lyanna Mormont,{'weight': 7}
Tyrion Lannister,Oberyn Martell,{'weight': 11}
Tyrion Lannister,Euron Greyjoy,{'weight': 16}
Tyrion Lannister,Mace Tyrell,{'weight': 5}
Tyrion Lannister,Malko,{'weight': 2}
Tyrion Lannister,Alton Lannister,{'weight': 2}
Tyrion Lannister,Tycho Nestoris,{'weight': 1}
Tyrion Lannister,Myrcella Baratheon,{'weight': 9}
Tyrion Lannister,Rhaegar Targaryen,{'weight': 5}
Tyrion Lannister,Alys Karstark,{'weight': 2}
Tyrion Lannister,Jon Arryn,{'weight': 3}
Tyrion Lannister,Meereen Slave Master,{'weight': 17}
Tyrion Lannister,Brandon Stark,{'weight': 4}
Tyrion Lannister,Eddard Stark,{'weight': 16}
Tyrion Lannister,Sandor Clegane,{'weight': 18}
Tyrion Lannister,Grey Worm,{'weight': 22}
Tyrion Lannister,The Night King,{'weight': 3}
Tyrion Lannister,Edmure Tully,{'weight': 1}
Tyrion Lannister,Septa Mordane,{'weight': 1}
Tyrion Lannister,Podrick Payne,{'weight': 14}
Tyrion Lannister,Salladhor Saan,{'weight': 1}
Tyrion Lannister,Jaime Lannister,{'weight': 55}
Tyrion Lannister,Faceless Man,{'weight': 1}
Tyrion Lannister,Maester Luwin,{'weight': 3}
Tyrion Lannister,Brynden Tully,{'weight': 1}
Tyrion Lannister,Shireen Baratheon,{'weight': 1}
Tyrion Lannister,High Priestess,{'weight': 1}
Tyrion Lannister,Robb Stark,{'weight': 20}
Tyrion Lannister,Bran Stark,{'weight': 23}
Tyrion Lannister,Missandei,{'weight': 20}
Tyrion Lannister,Pentoshi Servant,{'weight': 1}
Tyrion Lannister,Wildling Rioter,{'weight': 4}
Tyrion Lannister,Maester Aemon,{'weight': 2}
Tyrion Lannister,Gilly,{'weight': 2}
Tyrion Lannister,Mord,{'weight': 3}
Tyrion Lannister,Brienne of Tarth,{'weight': 8}
Tyrion Lannister,Robett Glover,{'weight': 1}
Tyrion Lannister,Viserion,{'weight': 10}
Tyrion Lannister,Dickon Tarly,{'weight': 5}
Tyrion Lannister,Syrio Forel,{'weight': 4}
Tyrion Lannister,Walder Frey,{'weight': 3}
Tyrion Lannister,Beric Dondarrion,{'weight': 5}
Tyrion Lannister,Renly Baratheon,{'weight': 12}
Tyrion Lannister,Qhono,{'weight': 4}
Tyrion Lannister,Mag the Mighty,{'weight': 1}
Tyrion Lannister,Sansa Stark,{'weight': 52}
Tyrion Lannister,Theon Greyjoy,{'weight': 21}
Tyrion Lannister,Rodrik Cassel,{'weight': 7}
Tyrion Lannister,Kinvara,{'weight': 1}
Tyrion Lannister,Yezzan zo Qaggaz,{'weight': 4}
Tyrion Lannister,Meryn Trant,{'weight': 6}
Tyrion Lannister,Yohn Royce,{'weight': 2}
Tyrion Lannister,Lord Varys,{'weight': 4}
Tyrion Lannister,Lysa Arryn,{'weight': 5}
Tyrion Lannister,Robert Baratheon,{'weight': 19}
Tyrion Lannister,Harrag,{'weight': 1}
Tyrion Lannister,Grand Maester Pycelle,{'weight': 13}
Tyrion Lannister,Tommen Baratheon,{'weight': 17}
Tyrion Lannister,Elia Martell,{'weight': 4}
Tyrion Lannister,Jeor Mormont,{'weight': 5}
Tyrion Lannister,Citadel Maester,{'weight': 2}
Tyrion Lannister,Summer,{'weight': 3}
Tyrion Lannister,Khal Drogo,{'weight': 24}
Tyrion Lannister,Bronn,{'weight': 31}
Tyrion Lannister,Benjen Stark,{'weight': 5}
Tyrion Lannister,Daario Naharis,{'weight': 6}
Tyrion Lannister,Three-Eyed Raven,{'weight': 6}
Tyrion Lannister,Drogon,{'weight': 22}
Tyrion Lannister,Yoren,{'weight': 6}
Tyrion Lannister,Maester Wolkan,{'weight': 2}
Tyrion Lannister,Samwell Tarly,{'weight': 9}
Tyrion Lannister,Gendry,{'weight': 10}
Tyrion Lannister,Jory Cassel,{'weight': 4}
Tyrion Lannister,Petyr Baelish,{'weight': 16}
Tyrion Lannister,Lancel Lannister,{'weight': 8}
Tyrion Lannister,Daenerys Targaryen,{'weight': 51}
Tyrion Lannister,Margaery Tyrell,{'weight': 10}
Tyrion Lannister,Shagga,{'weight': 2}
Tyrion Lannister,Mandon Moore,{'weight': 5}
Tyrion Lannister,Ellaria Sand,{'weight': 8}
Tyrion Lannister,High Septon,{'weight': 3}
Tyrion Lannister,Nymeria,{'weight': 2}
Tyrion Lannister,Barristan Selmy,{'weight': 4}
Tyrion Lannister,Mhaegen,{'weight': 2}
Tyrion Lannister,Hodor,{'weight': 2}
Tyrion Lannister,Archmaester Ebrose,{'weight': 1}
Tyrion Lannister,Doran Martell,{'weight': 2}
Tyrion Lannister,Ros,{'weight': 15}
Tyrion Lannister,Locke,{'weight': 1}
Tyrion Lannister,Ramsay Snow/Bolton,{'weight': 6}
Tyrion Lannister,Randyll Tarly,{'weight': 6}
Tyrion Lannister,Jorah Mormont,{'weight': 18}
Tyrion Lannister,Mance Rayder,{'weight': 1}
Tyrion Lannister,Shaggydog,{'weight': 1}
Tyrion Lannister,Tywin Lannister,{'weight': 37}
Tyrion Lannister,Olenna Tyrell,{'weight': 12}
Tyrion Lannister,Hot Pie,{'weight': 1}
Tyrion Lannister,Marillion,{'weight': 2}
Tyrion Lannister,Trystane Martell,{'weight': 1}
Tyrion Lannister,Thoros of Myr,{'weight': 1}
Tyrion Lannister,Rhaenys Targaryen,{'weight': 1}
Tyrion Lannister,Illyrio Mopatis,{'weight': 2}
Tyrion Lannister,Lommy Greenhands,{'weight': 1}
Tyrion Lannister,Loras Tyrell,{'weight': 12}
Tyrion Lannister,Yara Greyjoy,{'weight': 13}
Tyrion Lannister,Arya Stark,{'weight': 31}
Tyrion Lannister,Olyvar,{'weight': 5}
Tyrion Lannister,Viserys Targaryen,{'weight': 3}
Tyrion Lannister,Osha,{'weight': 1}
Tyrion Lannister,Hizdahr zo Loraq,{'weight': 2}
Tyrion Lannister,Will,{'weight': 1}
Tyrion Lannister,Mirri Maz Duur,{'weight': 1}
Roose Bolton,Greatjon Umber,{'weight': 1}
Roose Bolton,Olly,{'weight': 1}
Roose Bolton,High Septon,{'weight': 1}
Roose Bolton,Sansa Stark,{'weight': 13}
Roose Bolton,Hodor,{'weight': 1}
Roose Bolton,Locke,{'weight': 4}
Roose Bolton,Ramsay Snow/Bolton,{'weight': 17}
Roose Bolton,Dagmer Cleftjaw,{'weight': 1}
Roose Bolton,Shireen Baratheon,{'weight': 3}
Roose Bolton,Yoren,{'weight': 1}
Roose Bolton,Mance Rayder,{'weight': 1}
Roose Bolton,Shae,{'weight': 1}
Roose Bolton,Olenna Tyrell,{'weight': 1}
Roose Bolton,Theon Greyjoy,{'weight': 14}
Roose Bolton,Hot Pie,{'weight': 1}
Roose Bolton,Tormund Giantsbane,{'weight': 2}
Roose Bolton,Loras Tyrell,{'weight': 2}
Roose Bolton,Samwell Tarly,{'weight': 1}
Roose Bolton,Osha,{'weight': 2}
Roose Bolton,Sandor Clegane,{'weight': 5}
Roose Bolton,Jon Snow,{'weight': 6}
Roose Bolton,Robin Arryn,{'weight': 1}
Roose Bolton,Joffrey Baratheon,{'weight': 2}
Roose Bolton,Shaggydog,{'weight': 1}
Roose Bolton,Ned Umber,{'weight': 2}
Roose Bolton,Grey Wind,{'weight': 3}
Roose Bolton,Beric Dondarrion,{'weight': 2}
Roose Bolton,Steelshanks Walton,{'weight': 1}
Roose Bolton,Cersei Lannister,{'weight': 6}
Roose Bolton,Davos Seaworth,{'weight': 3}
Roose Bolton,Roslin Frey,{'weight': 2}
Roose Bolton,Tywin Lannister,{'weight': 8}
Roose Bolton,The Bear,{'weight': 1}
Roose Bolton,Myranda,{'weight': 5}
Roose Bolton,Aerys II Targaryen,{'weight': 1}
Roose Bolton,Yara Greyjoy,{'weight': 1}
Roose Bolton,Joyeuse Erenford,{'weight': 1}
Roose Bolton,Will,{'weight': 1}
Roose Bolton,Lyanna Mormont,{'weight': 1}
Roose Bolton,Euron Greyjoy,{'weight': 1}
Roose Bolton,Drogon,{'weight': 1}
Roose Bolton,Lothar Frey,{'weight': 2}
Roose Bolton,Tobho Mott,{'weight': 2}
Roose Bolton,Lancel Lannister,{'weight': 1}
Roose Bolton,Meereen Slave Master,{'weight': 1}
Roose Bolton,Brandon Stark,{'weight': 1}
Roose Bolton,Eddard Stark,{'weight': 3}
Roose Bolton,Daenerys Targaryen,{'weight': 1}
Roose Bolton,Smalljon Umber,{'weight': 1}
Roose Bolton,Grey Worm,{'weight': 1}
Roose Bolton,Edmure Tully,{'weight': 4}
Roose Bolton,Rickard Karstark,{'weight': 2}
Roose Bolton,Podrick Payne,{'weight': 3}
Roose Bolton,Jaime Lannister,{'weight': 10}
Roose Bolton,Talisa Maegyr,{'weight': 6}
Roose Bolton,Maester Luwin,{'weight': 2}
Roose Bolton,Anguy,{'weight': 2}
Roose Bolton,Brynden Tully,{'weight': 3}
Roose Bolton,Robb Stark,{'weight': 15}
Roose Bolton,Bran Stark,{'weight': 5}
Roose Bolton,Wun Wun,{'weight': 1}
Roose Bolton,Gilly,{'weight': 2}
Roose Bolton,Brienne of Tarth,{'weight': 4}
Roose Bolton,Robett Glover,{'weight': 1}
Roose Bolton,Renly Baratheon,{'weight': 2}
Roose Bolton,Thoros of Myr,{'weight': 2}
Roose Bolton,Arya Stark,{'weight': 8}
Roose Bolton,Olyvar,{'weight': 1}
Roose Bolton,Styr,{'weight': 1}
Roose Bolton,Ygritte,{'weight': 2}
Roose Bolton,Martyn Lannister,{'weight': 1}
Roose Bolton,Tommen Baratheon,{'weight': 1}
Roose Bolton,Lysa Arryn,{'weight': 1}
Roose Bolton,Robert Baratheon,{'weight': 1}
Roose Bolton,Grand Maester Pycelle,{'weight': 2}
Roose Bolton,Harald Karstark,{'weight': 1}
Roose Bolton,Gregor Clegane,{'weight': 1}
Roose Bolton,Jeor Mormont,{'weight': 1}
Roose Bolton,Catelyn Stark,{'weight': 7}
Roose Bolton,Willem Lannister,{'weight': 1}
Roose Bolton,Citadel Maester,{'weight': 1}
Roose Bolton,Wildling Rioter,{'weight': 2}
Roose Bolton,Khal Drogo,{'weight': 1}
Roose Bolton,Bronn,{'weight': 1}
Roose Bolton,Karl Tanner,{'weight': 1}
Roose Bolton,Maester Wolkan,{'weight': 2}
Roose Bolton,Gendry,{'weight': 3}
Roose Bolton,Ros,{'weight': 3}
Roose Bolton,Petyr Baelish,{'weight': 3}
Roose Bolton,Walder Frey,{'weight': 4}
Roose Bolton,Hoster Tully,{'weight': 1}
Hodor,Catelyn Stark,{'weight': 3}
Hodor,Benjen Stark,{'weight': 1}
Hodor,Grey Wind,{'weight': 1}
